sale_id,order_number,quantity_ordered,price_each,sales,order_date,status,qtr_id,month_id,year_id,product_line,product_code,customer_name,city,state,postal_code,country,deal_size,data_quality_score,created_timestamp
570,10316,27,100.00,3704.13,2004-11-01,Shipped,4,11,2004,Planes,S18_1662,giftsbymail.co.uk,Cowes,IS,PO31 7PJ,UK,Unknown,100.00,2026-01-26 15:06:47
571,10327,25,100.00,2804.75,2004-11-10,Resolved,4,11,2004,Planes,S18_1662,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,Unknown,100.00,2026-01-26 15:06:47
572,10338,41,100.00,5624.79,2004-11-22,Shipped,4,11,2004,Planes,S18_1662,Royale Belge,Charleroi,,B-6000,Belgium,Unknown,100.00,2026-01-26 15:06:47
573,10351,39,99.52,3881.28,2004-12-03,Shipped,4,12,2004,Planes,S18_1662,Stylish Desk Decors, Co.,London,,WX3 6FW,UK,Unknown,100.00,2026-01-26 15:06:47
574,10373,28,57.55,1611.40,2005-01-31,Shipped,1,1,2005,Planes,S18_1662,Oulu Toy Supplies, Inc.,Oulu,,90110,Finland,Unknown,100.00,2026-01-26 15:06:47
575,10386,25,54.57,1364.25,2005-03-01,Resolved,1,3,2005,Planes,S18_1662,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
576,10398,33,100.00,4215.09,2005-03-30,Shipped,1,3,2005,Planes,S18_1662,Reims Collectables,Reims,,51100,France,Unknown,100.00,2026-01-26 15:06:47
577,10400,34,100.00,6433.82,2005-04-01,Shipped,2,4,2005,Planes,S18_1662,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
578,10416,24,100.00,4352.16,2005-05-10,Shipped,2,5,2005,Planes,S18_1662,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Unknown,100.00,2026-01-26 15:06:47
579,10100,30,100.00,5151.00,2003-01-06,Shipped,1,1,2003,Vintage Cars,S18_1749,Online Diecast Creations Co.,Nashua,NH,62005,USA,Unknown,100.00,2026-01-26 15:06:47
580,10110,42,100.00,6069.00,2003-03-18,Shipped,1,3,2003,Vintage Cars,S18_1749,AV Stores, Co.,Manchester,,EC2 5NT,UK,Unknown,100.00,2026-01-26 15:06:47
581,10124,21,100.00,2856.00,2003-05-21,Shipped,2,5,2003,Vintage Cars,S18_1749,Signal Gift Stores,Las Vegas,NV,83030,USA,Unknown,100.00,2026-01-26 15:06:47
582,10149,34,100.00,5375.40,2003-09-12,Shipped,3,9,2003,Vintage Cars,S18_1749,Signal Collectibles Ltd.,Brisbane,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
583,10162,29,100.00,5176.50,2003-10-18,Shipped,4,10,2003,Vintage Cars,S18_1749,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
584,10173,24,100.00,3508.80,2003-11-05,Shipped,4,11,2003,Vintage Cars,S18_1749,Rovelli Gifts,Bergamo,,24100,Italy,Unknown,100.00,2026-01-26 15:06:47
585,10182,44,100.00,7554.80,2003-11-12,Shipped,4,11,2003,Vintage Cars,S18_1749,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
586,10193,21,100.00,3141.60,2003-11-21,Shipped,4,11,2003,Vintage Cars,S18_1749,Australian Collectables, Ltd,Glen Waverly,VI,3150,Australia,Unknown,100.00,2026-01-26 15:06:47
587,10204,33,100.00,5890.50,2003-12-02,Shipped,4,12,2003,Vintage Cars,S18_1749,Muscle Machine Inc,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
588,10214,30,100.00,5967.00,2004-01-26,Shipped,1,1,2004,Vintage Cars,S18_1749,Corrida Auto Replicas, Ltd,Madrid,,28023,Spain,Unknown,100.00,2026-01-26 15:06:47
589,10227,26,100.00,3712.80,2004-03-02,Shipped,1,3,2004,Vintage Cars,S18_1749,Saveley & Henriot, Co.,Lyon,,69004,France,Unknown,100.00,2026-01-26 15:06:47
590,10241,41,100.00,7597.30,2004-04-13,Shipped,2,4,2004,Vintage Cars,S18_1749,Mini Caravy,Strasbourg,,67000,France,Unknown,100.00,2026-01-26 15:06:47
591,10280,26,100.00,3668.60,2004-08-17,Shipped,3,8,2004,Vintage Cars,S18_1749,Amica Models & Co.,Torino,,10100,Italy,Unknown,100.00,2026-01-26 15:06:47
592,10288,32,100.00,5875.20,2004-09-01,Shipped,3,9,2004,Vintage Cars,S18_1749,Handji Gifts& Co,Singapore,,69045,Singapore,Unknown,100.00,2026-01-26 15:06:47
593,10302,43,100.00,7310.00,2003-10-06,Shipped,4,10,2003,Vintage Cars,S18_1749,UK Collectables, Ltd.,Liverpool,,WX1 6LT,UK,Unknown,100.00,2026-01-26 15:06:47
594,10312,48,100.00,8078.40,2004-10-21,Shipped,4,10,2004,Vintage Cars,S18_1749,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
595,10331,44,74.04,3257.76,2004-11-17,Shipped,4,11,2004,Vintage Cars,S18_1749,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,Unknown,100.00,2026-01-26 15:06:47
596,10344,45,100.00,7650.00,2004-11-25,Shipped,4,11,2004,Vintage Cars,S18_1749,Marseille Mini Autos,Marseille,,13008,France,Unknown,100.00,2026-01-26 15:06:47
597,10367,37,100.00,4703.81,2005-01-12,Resolved,1,1,2005,Vintage Cars,S18_1749,Toys4GrownUps.com,Pasadena,CA,90003,USA,Unknown,100.00,2026-01-26 15:06:47
598,10379,39,100.00,5399.55,2005-02-10,Shipped,1,2,2005,Vintage Cars,S18_1749,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
599,10407,76,100.00,14082.80,2005-04-22,On Hold,2,4,2005,Vintage Cars,S18_1749,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
600,10420,37,100.00,5283.60,2005-05-29,In Process,2,5,2005,Vintage Cars,S18_1749,Souveniers And Things Co.,Chatswood,NS,2067,Australia,Unknown,100.00,2026-01-26 15:06:47
601,10108,38,82.39,3130.82,2003-03-03,Shipped,1,3,2003,Classic Cars,S18_1889,Cruz & Sons Co.,Makati City,,1227 MM,Philippines,Unknown,100.00,2026-01-26 15:06:47
602,10122,43,72.38,3112.34,2003-05-08,Shipped,2,5,2003,Classic Cars,S18_1889,Marseille Mini Autos,Marseille,,13008,France,Unknown,100.00,2026-01-26 15:06:47
603,10135,48,79.31,3806.88,2003-07-02,Shipped,3,7,2003,Classic Cars,S18_1889,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
604,10147,26,82.39,2142.14,2003-09-05,Shipped,3,9,2003,Classic Cars,S18_1889,Collectables For Less Inc.,Brickhaven,MA,58339,USA,Unknown,100.00,2026-01-26 15:06:47
605,10160,38,88.55,3364.90,2003-10-11,Shipped,4,10,2003,Classic Cars,S18_1889,Men 'R' US Retailers, Ltd.,Los Angeles,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
606,10170,20,63.14,1262.80,2003-11-04,Shipped,4,11,2003,Classic Cars,S18_1889,Mini Auto Werke,Graz,,8010,Austria,Unknown,100.00,2026-01-26 15:06:47
607,10181,22,73.92,1626.24,2003-11-12,Shipped,4,11,2003,Classic Cars,S18_1889,Herkku Gifts,Bergen,,N 5804,Norway,Unknown,100.00,2026-01-26 15:06:47
608,10192,45,90.86,4088.70,2003-11-20,Shipped,4,11,2003,Classic Cars,S18_1889,Online Diecast Creations Co.,Nashua,NH,62005,USA,Unknown,100.00,2026-01-26 15:06:47
609,10203,45,85.47,3846.15,2003-12-02,Shipped,4,12,2003,Classic Cars,S18_1889,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
610,10212,20,66.99,1339.80,2004-01-16,Shipped,1,1,2004,Classic Cars,S18_1889,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
611,10225,47,64.68,3039.96,2004-02-22,Shipped,1,2,2004,Classic Cars,S18_1889,Vida Sport, Ltd,Gensve,,1203,Switzerland,Unknown,100.00,2026-01-26 15:06:47
612,10239,46,73.92,3400.32,2004-04-12,Shipped,2,4,2004,Classic Cars,S18_1889,Oulu Toy Supplies, Inc.,Oulu,,90110,Finland,Unknown,100.00,2026-01-26 15:06:47
613,10253,23,83.93,1930.39,2004-06-01,Cancelled,2,6,2004,Classic Cars,S18_1889,UK Collectables, Ltd.,Liverpool,,WX1 6LT,UK,Unknown,100.00,2026-01-26 15:06:47
614,10266,33,74.69,2464.77,2004-07-06,Shipped,3,7,2004,Classic Cars,S18_1889,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Unknown,100.00,2026-01-26 15:06:47
615,10278,29,90.86,2634.94,2004-08-06,Shipped,3,8,2004,Classic Cars,S18_1889,Signal Gift Stores,Las Vegas,NV,83030,USA,Unknown,100.00,2026-01-26 15:06:47
616,10287,44,82.39,3625.16,2004-08-30,Shipped,3,8,2004,Classic Cars,S18_1889,Vida Sport, Ltd,Gensve,,1203,Switzerland,Unknown,100.00,2026-01-26 15:06:47
617,10300,41,92.40,3788.40,2003-10-04,Shipped,4,10,2003,Classic Cars,S18_1889,Blauer See Auto, Co.,Frankfurt,,60528,Germany,Unknown,100.00,2026-01-26 15:06:47
618,10310,20,91.63,1832.60,2004-10-16,Shipped,4,10,2004,Classic Cars,S18_1889,Toms Spezialitten, Ltd,Koln,,50739,Germany,Unknown,100.00,2026-01-26 15:06:47
619,10321,37,78.54,2905.98,2004-11-04,Shipped,4,11,2004,Classic Cars,S18_1889,FunGiftIdeas.com,New Bedford,MA,50553,USA,Unknown,100.00,2026-01-26 15:06:47
620,10329,29,100.00,2954.81,2004-11-15,Shipped,4,11,2004,Classic Cars,S18_1889,Land of Toys Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
621,10342,55,65.45,3599.75,2004-11-24,Shipped,4,11,2004,Classic Cars,S18_1889,Australian Collectors, Co.,Melbourne,VI,3004,Australia,Unknown,100.00,2026-01-26 15:06:47
622,10363,22,100.00,3686.54,2005-01-06,Shipped,1,1,2005,Classic Cars,S18_1889,Suominen Souveniers,Espoo,,FIN-02271,Finland,Unknown,100.00,2026-01-26 15:06:47
623,10377,31,67.76,2100.56,2005-02-09,Shipped,1,2,2005,Classic Cars,S18_1889,Toys of Finland, Co.,Helsinki,,21240,Finland,Unknown,100.00,2026-01-26 15:06:47
624,10389,49,79.22,3881.78,2005-03-03,Shipped,1,3,2005,Classic Cars,S18_1889,Scandinavian Gift Ideas,Boras,,S-844 67,Sweden,Unknown,100.00,2026-01-26 15:06:47
625,10405,61,73.92,4509.12,2005-04-14,Shipped,2,4,2005,Classic Cars,S18_1889,Mini Caravy,Strasbourg,,67000,France,Unknown,100.00,2026-01-26 15:06:47
626,10419,39,83.93,3273.27,2005-05-17,Shipped,2,5,2005,Classic Cars,S18_1889,Salzburg Collectables,Salzburg,,5020,Austria,Unknown,100.00,2026-01-26 15:06:47
627,10109,38,100.00,4432.70,2003-03-10,Shipped,1,3,2003,Classic Cars,S18_1984,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,Unknown,100.00,2026-01-26 15:06:47
628,10122,31,100.00,4100.99,2003-05-08,Shipped,2,5,2003,Classic Cars,S18_1984,Marseille Mini Autos,Marseille,,13008,France,Unknown,100.00,2026-01-26 15:06:47
629,10136,36,100.00,5274.72,2003-07-04,Shipped,3,7,2003,Classic Cars,S18_1984,Alpha Cognac,Toulouse,,31000,France,Unknown,100.00,2026-01-26 15:06:47
630,10148,25,100.00,4232.00,2003-09-11,Shipped,3,9,2003,Classic Cars,S18_1984,Anna's Decorations, Ltd,North Sydney,NS,2060,Australia,Unknown,100.00,2026-01-26 15:06:47
631,10161,48,100.00,6145.44,2003-10-17,Shipped,4,10,2003,Classic Cars,S18_1984,Heintze Collectables,Aaarhus,,8200,Denmark,Unknown,100.00,2026-01-26 15:06:47
632,10171,35,100.00,4680.20,2003-11-05,Shipped,4,11,2003,Classic Cars,S18_1984,Quebec Home Shopping Network,Montreal,QU,H1J 1C3,Canada,Unknown,100.00,2026-01-26 15:06:47
633,10181,21,100.00,3286.08,2003-11-12,Shipped,4,11,2003,Classic Cars,S18_1984,Herkku Gifts,Bergen,,N 5804,Norway,Unknown,100.00,2026-01-26 15:06:47
634,10192,47,100.00,7421.30,2003-11-20,Shipped,4,11,2003,Classic Cars,S18_1984,Online Diecast Creations Co.,Nashua,NH,62005,USA,Unknown,100.00,2026-01-26 15:06:47
635,10204,38,100.00,6432.64,2003-12-02,Shipped,4,12,2003,Classic Cars,S18_1984,Muscle Machine Inc,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
636,10212,41,100.00,4840.87,2004-01-16,Shipped,1,1,2004,Classic Cars,S18_1984,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
637,10226,24,100.00,3892.08,2004-02-26,Shipped,1,2,2004,Classic Cars,S18_1984,Collectable Mini Designs Co.,San Diego,CA,91217,USA,Unknown,100.00,2026-01-26 15:06:47
638,10240,37,100.00,5526.32,2004-04-13,Shipped,2,4,2004,Classic Cars,S18_1984,Osaka Souveniers Co.,Osaka,OS,530-0003,Japan,Unknown,100.00,2026-01-26 15:06:47
639,10253,33,100.00,4459.62,2004-06-01,Cancelled,2,6,2004,Classic Cars,S18_1984,UK Collectables, Ltd.,Liverpool,,WX1 6LT,UK,Unknown,100.00,2026-01-26 15:06:47
640,10266,49,100.00,6203.40,2004-07-06,Shipped,3,7,2004,Classic Cars,S18_1984,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Unknown,100.00,2026-01-26 15:06:47
641,10278,29,100.00,3754.05,2004-08-06,Shipped,3,8,2004,Classic Cars,S18_1984,Signal Gift Stores,Las Vegas,NV,83030,USA,Unknown,100.00,2026-01-26 15:06:47
642,10287,24,100.00,3516.48,2004-08-30,Shipped,3,8,2004,Classic Cars,S18_1984,Vida Sport, Ltd,Gensve,,1203,Switzerland,Unknown,100.00,2026-01-26 15:06:47
643,10301,47,100.00,7488.04,2003-10-05,Shipped,4,10,2003,Classic Cars,S18_1984,Norway Gifts By Mail, Co.,Oslo,,N 0106,Norway,Unknown,100.00,2026-01-26 15:06:47
644,10310,24,100.00,3448.08,2004-10-16,Shipped,4,10,2004,Classic Cars,S18_1984,Toms Spezialitten, Ltd,Koln,,50739,Germany,Unknown,100.00,2026-01-26 15:06:47
645,10321,25,100.00,3734.00,2004-11-04,Shipped,4,11,2004,Classic Cars,S18_1984,FunGiftIdeas.com,New Bedford,MA,50553,USA,Unknown,100.00,2026-01-26 15:06:47
646,10331,30,32.47,974.10,2004-11-17,Shipped,4,11,2004,Classic Cars,S18_1984,Motor Mint Distributors Inc.,Philadelphia,PA,71270,USA,Unknown,100.00,2026-01-26 15:06:47
647,10342,22,100.00,3160.74,2004-11-24,Shipped,4,11,2004,Classic Cars,S18_1984,Australian Collectors, Co.,Melbourne,VI,3004,Australia,Unknown,100.00,2026-01-26 15:06:47
648,10356,27,64.69,1746.63,2004-12-09,Shipped,4,12,2004,Classic Cars,S18_1984,Lyon Souveniers,Paris,,75508,France,Unknown,100.00,2026-01-26 15:06:47
649,10366,34,100.00,4207.84,2005-01-10,Shipped,1,1,2005,Classic Cars,S18_1984,Royale Belge,Charleroi,,B-6000,Belgium,Unknown,100.00,2026-01-26 15:06:47
650,10377,36,100.00,4352.76,2005-02-09,Shipped,1,2,2005,Classic Cars,S18_1984,Toys of Finland, Co.,Helsinki,,21240,Finland,Unknown,100.00,2026-01-26 15:06:47
651,10390,34,43.05,1463.70,2005-03-04,Shipped,1,3,2005,Classic Cars,S18_1984,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
652,10406,48,100.00,7169.28,2005-04-15,Disputed,2,4,2005,Classic Cars,S18_1984,Danish Wholesale Imports,Kobenhavn,,1734,Denmark,Unknown,100.00,2026-01-26 15:06:47
653,10419,34,100.00,4594.76,2005-05-17,Shipped,2,5,2005,Classic Cars,S18_1984,Salzburg Collectables,Salzburg,,5020,Austria,Unknown,100.00,2026-01-26 15:06:47
654,10104,24,100.00,3457.92,2003-01-31,Shipped,1,1,2003,Classic Cars,S18_2238,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
655,10115,46,100.00,7381.16,2003-04-04,Shipped,2,4,2003,Classic Cars,S18_2238,Classic Legends Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
656,10127,45,100.00,7146.90,2003-06-03,Shipped,2,6,2003,Classic Cars,S18_2238,Muscle Machine Inc,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
657,10141,39,100.00,5938.53,2003-08-01,Shipped,3,8,2003,Classic Cars,S18_2238,Suominen Souveniers,Espoo,,FIN-02271,Finland,Unknown,100.00,2026-01-26 15:06:47
658,10151,43,100.00,7110.91,2003-09-21,Shipped,3,9,2003,Classic Cars,S18_2238,Oulu Toy Supplies, Inc.,Oulu,,90110,Finland,Unknown,100.00,2026-01-26 15:06:47
659,10165,29,100.00,5032.95,2003-10-22,Shipped,4,10,2003,Classic Cars,S18_2238,Dragon Souveniers, Ltd.,Singapore,,79903,Singapore,Unknown,100.00,2026-01-26 15:06:47
660,10176,20,100.00,3667.60,2003-11-06,Shipped,4,11,2003,Classic Cars,S18_2238,L'ordine Souveniers,Reggio Emilia,,42100,Italy,Unknown,100.00,2026-01-26 15:06:47
661,10184,46,100.00,7381.16,2003-11-14,Shipped,4,11,2003,Classic Cars,S18_2238,Iberia Gift Imports, Corp.,Sevilla,,41101,Spain,Unknown,100.00,2026-01-26 15:06:47
662,10195,27,100.00,5128.11,2003-11-25,Shipped,4,11,2003,Classic Cars,S18_2238,Mini Classics,White Plains,NY,24067,USA,Unknown,100.00,2026-01-26 15:06:47
663,10207,44,100.00,7060.24,2003-12-09,Shipped,4,12,2003,Classic Cars,S18_2238,Diecast Collectables,Boston,MA,51003,USA,Unknown,100.00,2026-01-26 15:06:47
664,10219,43,100.00,8448.64,2004-02-10,Shipped,1,2,2004,Classic Cars,S18_2238,Signal Collectibles Ltd.,Brisbane,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
665,10230,49,100.00,7300.51,2004-03-15,Shipped,1,3,2004,Classic Cars,S18_2238,Blauer See Auto, Co.,Frankfurt,,60528,Germany,Unknown,100.00,2026-01-26 15:06:47
666,10246,40,100.00,6549.20,2004-05-05,Shipped,2,5,2004,Classic Cars,S18_2238,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
667,10259,30,100.00,5697.90,2004-06-15,Shipped,2,6,2004,Classic Cars,S18_2238,Handji Gifts& Co,Singapore,,69045,Singapore,Unknown,100.00,2026-01-26 15:06:47
668,10271,50,100.00,9169.00,2004-07-20,Shipped,3,7,2004,Classic Cars,S18_2238,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
669,10282,23,100.00,3238.63,2004-08-20,Shipped,3,8,2004,Classic Cars,S18_2238,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
670,10292,26,100.00,4554.94,2004-09-08,Shipped,3,9,2004,Classic Cars,S18_2238,Land of Toys Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
671,10305,27,100.00,3934.44,2004-10-13,Shipped,4,10,2004,Classic Cars,S18_2238,Marta's Replicas Co.,Cambridge,MA,51247,USA,Unknown,100.00,2026-01-26 15:06:47
672,10314,42,100.00,5776.26,2004-10-22,Shipped,4,10,2004,Classic Cars,S18_2238,Heintze Collectables,Aaarhus,,8200,Denmark,Unknown,100.00,2026-01-26 15:06:47
673,10324,47,100.00,7207.45,2004-11-05,Shipped,4,11,2004,Classic Cars,S18_2238,Vitachrome Inc.,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
674,10336,49,100.00,7460.74,2004-11-20,Shipped,4,11,2004,Classic Cars,S18_2238,La Corne D'abondance, Co.,Paris,,75012,France,Unknown,100.00,2026-01-26 15:06:47
675,10349,38,100.00,6719.54,2004-12-01,Shipped,4,12,2004,Classic Cars,S18_2238,Muscle Machine Inc,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
676,10358,20,100.00,2428.00,2004-12-10,Shipped,4,12,2004,Classic Cars,S18_2238,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
677,10371,25,100.00,2602.25,2005-01-23,Shipped,1,1,2005,Classic Cars,S18_2238,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
678,10382,25,88.00,2200.00,2005-02-17,Shipped,1,2,2005,Classic Cars,S18_2238,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
679,10412,41,100.00,6712.93,2005-05-03,Shipped,2,5,2005,Classic Cars,S18_2238,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
680,10425,28,100.00,5318.04,2005-05-31,In Process,2,5,2005,Classic Cars,S18_2238,La Rochelle Gifts,Nantes,,44000,France,Unknown,100.00,2026-01-26 15:06:47
681,10100,50,67.80,3390.00,2003-01-06,Shipped,1,1,2003,Vintage Cars,S18_2248,Online Diecast Creations Co.,Nashua,NH,62005,USA,Unknown,100.00,2026-01-26 15:06:47
682,10110,32,50.25,1608.00,2003-03-18,Shipped,1,3,2003,Vintage Cars,S18_2248,AV Stores, Co.,Manchester,,EC2 5NT,UK,Unknown,100.00,2026-01-26 15:06:47
683,10124,42,53.88,2262.96,2003-05-21,Shipped,2,5,2003,Vintage Cars,S18_2248,Signal Gift Stores,Las Vegas,NV,83030,USA,Unknown,100.00,2026-01-26 15:06:47
684,10149,24,62.36,1496.64,2003-09-12,Shipped,3,9,2003,Vintage Cars,S18_2248,Signal Collectibles Ltd.,Brisbane,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
685,10162,27,69.62,1879.74,2003-10-18,Shipped,4,10,2003,Vintage Cars,S18_2248,Corporate Gift Ideas Co.,San Francisco,CA,,USA,Unknown,100.00,2026-01-26 15:06:47
686,10173,26,57.51,1495.26,2003-11-05,Shipped,4,11,2003,Vintage Cars,S18_2248,Rovelli Gifts,Bergamo,,24100,Italy,Unknown,100.00,2026-01-26 15:06:47
687,10182,38,61.15,2323.70,2003-11-12,Shipped,4,11,2003,Vintage Cars,S18_2248,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
688,10193,42,59.33,2491.86,2003-11-21,Shipped,4,11,2003,Vintage Cars,S18_2248,Australian Collectables, Ltd,Glen Waverly,VI,3150,Australia,Unknown,100.00,2026-01-26 15:06:47
689,10204,23,71.44,1643.12,2003-12-02,Shipped,4,12,2003,Vintage Cars,S18_2248,Muscle Machine Inc,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
690,10214,21,62.96,1322.16,2004-01-26,Shipped,1,1,2004,Vintage Cars,S18_2248,Corrida Auto Replicas, Ltd,Madrid,,28023,Spain,Unknown,100.00,2026-01-26 15:06:47
691,10227,28,50.85,1423.80,2004-03-02,Shipped,1,3,2004,Vintage Cars,S18_2248,Saveley & Henriot, Co.,Lyon,,69004,France,Unknown,100.00,2026-01-26 15:06:47
692,10241,33,72.65,2397.45,2004-04-13,Shipped,2,4,2004,Vintage Cars,S18_2248,Mini Caravy,Strasbourg,,67000,France,Unknown,100.00,2026-01-26 15:06:47
693,10280,25,62.96,1574.00,2004-08-17,Shipped,3,8,2004,Vintage Cars,S18_2248,Amica Models & Co.,Torino,,10100,Italy,Unknown,100.00,2026-01-26 15:06:47
694,10288,28,61.75,1729.00,2004-09-01,Shipped,3,9,2004,Vintage Cars,S18_2248,Handji Gifts& Co,Singapore,,69045,Singapore,Unknown,100.00,2026-01-26 15:06:47
695,10303,46,49.04,2255.84,2004-10-06,Shipped,4,10,2004,Vintage Cars,S18_2248,Iberia Gift Imports, Corp.,Sevilla,,41101,Spain,Unknown,100.00,2026-01-26 15:06:47
696,10312,30,61.15,1834.50,2004-10-21,Shipped,4,10,2004,Vintage Cars,S18_2248,Mini Gifts Distributors Ltd.,San Rafael,CA,97562,USA,Unknown,100.00,2026-01-26 15:06:47
697,10332,38,84.25,3201.50,2004-11-17,Shipped,4,11,2004,Vintage Cars,S18_2248,AV Stores, Co.,Manchester,,EC2 5NT,UK,Unknown,100.00,2026-01-26 15:06:47
698,10344,40,56.91,2276.40,2004-11-25,Shipped,4,11,2004,Vintage Cars,S18_2248,Marseille Mini Autos,Marseille,,13008,France,Unknown,100.00,2026-01-26 15:06:47
699,10367,45,100.00,8884.80,2005-01-12,Resolved,1,1,2005,Vintage Cars,S18_2248,Toys4GrownUps.com,Pasadena,CA,90003,USA,Unknown,100.00,2026-01-26 15:06:47
700,10379,27,49.30,1331.10,2005-02-10,Shipped,1,2,2005,Vintage Cars,S18_2248,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
701,10407,42,72.65,3051.30,2005-04-22,On Hold,2,4,2005,Vintage Cars,S18_2248,The Sharp Gifts Warehouse,San Jose,CA,94217,USA,Unknown,100.00,2026-01-26 15:06:47
702,10420,36,63.57,2288.52,2005-05-29,In Process,2,5,2005,Vintage Cars,S18_2248,Souveniers And Things Co.,Chatswood,NS,2067,Australia,Unknown,100.00,2026-01-26 15:06:47
703,10104,29,100.00,3772.61,2003-01-31,Shipped,1,1,2003,Trucks and Buses,S18_2319,Euro Shopping Channel,Madrid,,28034,Spain,Unknown,100.00,2026-01-26 15:06:47
704,10114,39,100.00,4164.42,2003-04-01,Shipped,2,4,2003,Trucks and Buses,S18_2319,La Corne D'abondance, Co.,Paris,,75012,France,Unknown,100.00,2026-01-26 15:06:47
705,10127,45,100.00,6295.95,2003-06-03,Shipped,2,6,2003,Trucks and Buses,S18_2319,Muscle Machine Inc,NYC,NY,10022,USA,Unknown,100.00,2026-01-26 15:06:47
706,10141,47,100.00,6287.66,2003-08-01,Shipped,3,8,2003,Trucks and Buses,S18_2319,Suominen Souveniers,Espoo,,FIN-02271,Finland,Unknown,100.00,2026-01-26 15:06:47
707,10151,49,100.00,5412.54,2003-09-21,Shipped,3,9,2003,Trucks and Buses,S18_2319,Oulu Toy Supplies, Inc.,Oulu,,90110,Finland,Unknown,100.00,2026-01-26 15:06:47
708,10165,46,100.00,5984.14,2003-10-22,Shipped,4,10,2003,Trucks and Buses,S18_2319,Dragon Souveniers, Ltd.,Singapore,,79903,Singapore,Unknown,100.00,2026-01-26 15:06:47
709,10175,48,100.00,5891.04,2003-11-06,Shipped,4,11,2003,Trucks and Buses,S18_2319,Stylish Desk Decors, Co.,London,,WX3 6FW,UK,Unknown,100.00,2026-01-26 15:06:47
710,10184,46,100.00,5984.14,2003-11-14,Shipped,4,11,2003,Trucks and Buses,S18_2319,Iberia Gift Imports, Corp.,Sevilla,,41101,Spain,Unknown,100.00,2026-01-26 15:06:47
711,10195,35,100.00,3608.15,2003-11-25,Shipped,4,11,2003,Trucks and Buses,S18_2319,Mini Classics,White Plains,NY,24067,USA,Unknown,100.00,2026-01-26 15:06:47
